# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	508575	510101	+	WP_003690890.1	WP_003690890.1		threonine ammonia-lyase, biosynthetic	ilvA	66752786	HT085_RS02650	1527	508	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	510157	511233	-						66752787	HT085_RS02655	1077		old_locus_tag=TUM19854C_04950
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	510157	511233	-	WP_003687905.1	WP_003687905.1		sulfate/molybdate ABC transporter ATP-binding protein		66752787	HT085_RS02655	1077	358	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	511230	512090	-					cysW	66752788	HT085_RS02660	861		old_locus_tag=TUM19854C_04960
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	511230	512090	-	WP_003690891.1	WP_003690891.1		sulfate ABC transporter permease subunit CysW	cysW	66752788	HT085_RS02660	861	286	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	512279	513108	-					cysT	66752789	HT085_RS02665	830		pseudo;old_locus_tag=TUM19854C_04970
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	512279	513108	-				sulfate ABC transporter permease subunit CysT	cysT	66752789	HT085_RS02665	830		pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	513294	513626	+						66752790	HT085_RS02670	333		old_locus_tag=TUM19854C_04980
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	513294	513626	+	WP_003687908.1	WP_003687908.1		hypothetical protein		66752790	HT085_RS02670	333	110	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	513956	514465	+						66752791	HT085_RS02675	510		old_locus_tag=TUM19854C_04990
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	513956	514465	+	WP_003687909.1	WP_003687909.1		isoprenylcysteine carboxyl methyltransferase family protein		66752791	HT085_RS02675	510	169	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	514697	515278	-						66752792	HT085_RS02680	582		old_locus_tag=TUM19854C_05000
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	514697	515278	-	WP_003690895.1	WP_003690895.1		superoxide dismutase		66752792	HT085_RS02680	582	193	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	515442	516848	+					dnaB	66752793	HT085_RS02685	1407		old_locus_tag=TUM19854C_05010
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	515442	516848	+	WP_003690896.1	WP_003690896.1		replicative DNA helicase	dnaB	66752793	HT085_RS02685	1407	468	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517156	517245	+						71771586	HT085_RS11670	90		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517156	517245	+				type II secretion system GspH family protein		71771586	HT085_RS11670	90		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517249	517821	+						66752794	HT085_RS02690	573		old_locus_tag=TUM19854C_05020
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517249	517821	+	WP_229692635.1	WP_229692635.1		Tfp pilus assembly protein FimT/FimU		66752794	HT085_RS02690	573	190	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517853	518461	+					pilV	66752795	HT085_RS02695	609		old_locus_tag=TUM19854C_05030
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	517853	518461	+	WP_003690898.1	WP_003690898.1		type IV pilus modification protein PilV	pilV	66752795	HT085_RS02695	609	202	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	518458	519399	+						66752796	HT085_RS02700	942		old_locus_tag=TUM19854C_05040
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	518458	519399	+	WP_003690899.1	WP_003690899.1		PilW family protein		66752796	HT085_RS02700	942	313	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	519378	519986	+						66752797	HT085_RS02705	609		old_locus_tag=TUM19854C_05050
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	519378	519986	+	WP_003690900.1	WP_003690900.1		pilus assembly protein		66752797	HT085_RS02705	609	202	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	519988	520461	+						66752798	HT085_RS02710	474		old_locus_tag=TUM19854C_05060
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	519988	520461	+	WP_025455782.1	WP_025455782.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		66752798	HT085_RS02710	474	157	
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	521073	521518	-						66752799	HT085_RS02715	446		partial;pseudo;old_locus_tag=TUM19854C_05070
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	521073	521518	-				AzlC family ABC transporter permease		66752799	HT085_RS02715	446		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	521684	522136	+					dut	66752800	HT085_RS02720	453		old_locus_tag=TUM19854C_05080
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	521684	522136	+	WP_003690909.1	WP_003690909.1		dUTP diphosphatase	dut	66752800	HT085_RS02720	453	150	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	522214	523401	+					dapC	66752801	HT085_RS02725	1188		old_locus_tag=TUM19854C_05090
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	522214	523401	+	WP_003690911.1	WP_003690911.1		succinyldiaminopimelate transaminase	dapC	66752801	HT085_RS02725	1188	395	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	523557	524336	+					yaaA	66752802	HT085_RS02730	780		old_locus_tag=TUM19854C_05110
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	523557	524336	+	WP_003690913.1	WP_003690913.1		peroxide stress protein YaaA	yaaA	66752802	HT085_RS02730	780	259	
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524419	524509	+						66752803	HT085_RS02735	91		old_locus_tag=TUM19854C_t00180
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524419	524509	+				tRNA-Ser		66752803	HT085_RS02735	91		anticodon=TGA
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524587	524673	+						66752804	HT085_RS02740	87		old_locus_tag=TUM19854C_t00190
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524587	524673	+				tRNA-Ser		66752804	HT085_RS02740	87		anticodon=CGA
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524867	526063	+						66752805	HT085_RS02745	1197		old_locus_tag=TUM19854C_05120
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	524867	526063	+	WP_003704323.1	WP_003704323.1		integrase arm-type DNA-binding domain-containing protein		66752805	HT085_RS02745	1197	398	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	526419	526688	-						66752806	HT085_RS02750	270		old_locus_tag=TUM19854C_05130
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	526419	526688	-	WP_003687928.1	WP_003687928.1		hypothetical protein		66752806	HT085_RS02750	270	89	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	526883	527566	-						66752807	HT085_RS02755	684		old_locus_tag=TUM19854C_05150
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	526883	527566	-	WP_003687929.1	WP_003687929.1		DUF2786 domain-containing protein		66752807	HT085_RS02755	684	227	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	527577	528113	-						66752808	HT085_RS02760	537		old_locus_tag=TUM19854C_05160
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	527577	528113	-	WP_047925359.1	WP_047925359.1		hypothetical protein		66752808	HT085_RS02760	537	178	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528224	528439	-						66752809	HT085_RS02765	216		old_locus_tag=TUM19854C_05170
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528224	528439	-	WP_003691538.1	WP_003691538.1		hypothetical protein		66752809	HT085_RS02765	216	71	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528491	528982	-						66752810	HT085_RS02770	492		old_locus_tag=TUM19854C_05180
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528491	528982	-	WP_003691537.1	WP_003691537.1		siphovirus Gp157 family protein		66752810	HT085_RS02770	492	163	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528979	529161	-						66752811	HT085_RS02775	183		old_locus_tag=TUM19854C_05190
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	528979	529161	-	WP_003691535.1	WP_003691535.1		hypothetical protein		66752811	HT085_RS02775	183	60	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	529301	529987	-						66752812	HT085_RS02780	687		old_locus_tag=TUM19854C_05200
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	529301	529987	-	WP_003691532.1	WP_003691532.1		hypothetical protein		66752812	HT085_RS02780	687	228	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530056	530217	-						66752813	HT085_RS02785	162		old_locus_tag=TUM19854C_05210
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530056	530217	-	WP_003691530.1	WP_003691530.1		hypothetical protein		66752813	HT085_RS02785	162	53	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530214	530492	-						66752814	HT085_RS02790	279		old_locus_tag=TUM19854C_05220
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530214	530492	-	WP_003691529.1	WP_003691529.1		hypothetical protein		66752814	HT085_RS02790	279	92	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530645	530977	-						66752815	HT085_RS02795	333		old_locus_tag=TUM19854C_05230
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	530645	530977	-	WP_003691528.1	WP_003691528.1		hypothetical protein		66752815	HT085_RS02795	333	110	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531118	531393	-						66752816	HT085_RS02800	276		old_locus_tag=TUM19854C_05240
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531118	531393	-	WP_003691527.1	WP_003691527.1		hypothetical protein		66752816	HT085_RS02800	276	91	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531390	531866	-						66752817	HT085_RS02805	477		old_locus_tag=TUM19854C_05250
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531390	531866	-	WP_003691526.1	WP_003691526.1		hypothetical protein		66752817	HT085_RS02805	477	158	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531899	532099	-						66752818	HT085_RS02810	201		old_locus_tag=TUM19854C_05260
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	531899	532099	-	WP_003692842.1	WP_003692842.1		hypothetical protein		66752818	HT085_RS02810	201	66	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	532297	532710	-						66752819	HT085_RS02815	414		old_locus_tag=TUM19854C_05270
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	532297	532710	-	WP_003687963.1	WP_003687963.1		hypothetical protein		66752819	HT085_RS02815	414	137	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	532707	533207	-						66752820	HT085_RS02820	501		old_locus_tag=TUM19854C_05280
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	532707	533207	-	WP_020997317.1	WP_020997317.1		helix-turn-helix domain-containing protein		66752820	HT085_RS02820	501	166	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	533185	533622	-						66752821	HT085_RS02825	438		old_locus_tag=TUM19854C_05290
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	533185	533622	-	WP_003687967.1	WP_003687967.1		hypothetical protein		66752821	HT085_RS02825	438	145	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	533737	534399	-						66752822	HT085_RS02830	663		old_locus_tag=TUM19854C_05300
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	533737	534399	-	WP_012503489.1	WP_012503489.1		LexA family transcriptional regulator		66752822	HT085_RS02830	663	220	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534522	534758	+						66752823	HT085_RS02835	237		old_locus_tag=TUM19854C_05310
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534522	534758	+	WP_003687971.1	WP_003687971.1		Cro/CI family transcriptional regulator		66752823	HT085_RS02835	237	78	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534838	534993	+						66752824	HT085_RS02840	156		old_locus_tag=TUM19854C_05320
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534838	534993	+	WP_047923772.1	WP_047923772.1		hypothetical protein		66752824	HT085_RS02840	156	51	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534970	535158	-						66752825	HT085_RS02845	189		old_locus_tag=TUM19854C_05330
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	534970	535158	-	WP_050157615.1	WP_050157615.1		hypothetical protein		66752825	HT085_RS02845	189	62	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	535332	535559	+						66752826	HT085_RS02850	228		old_locus_tag=TUM19854C_05340
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	535332	535559	+	WP_003691442.1	WP_003691442.1		helix-turn-helix domain-containing protein		66752826	HT085_RS02850	228	75	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	535556	536566	+						66752827	HT085_RS02855	1011		old_locus_tag=TUM19854C_05350
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	535556	536566	+	WP_014580341.1	WP_014580341.1		helix-turn-helix domain-containing protein		66752827	HT085_RS02855	1011	336	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	536578	537357	+						66752828	HT085_RS02860	780		old_locus_tag=TUM19854C_05360
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	536578	537357	+	WP_025455804.1	WP_025455804.1		ATP-binding protein		66752828	HT085_RS02860	780	259	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	537370	537636	+						66752829	HT085_RS02865	267		old_locus_tag=TUM19854C_05370
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	537370	537636	+	WP_172763933.1	WP_172763933.1		hypothetical protein		66752829	HT085_RS02865	267	88	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	537675	538169	+						66752830	HT085_RS02870	495		old_locus_tag=TUM19854C_05380
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	537675	538169	+	WP_003691434.1	WP_003691434.1		DUF3310 domain-containing protein		66752830	HT085_RS02870	495	164	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538346	538495	+						66752831	HT085_RS02875	150		old_locus_tag=TUM19854C_05390
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538346	538495	+	WP_003689110.1	WP_003689110.1		hypothetical protein		66752831	HT085_RS02875	150	49	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538524	538805	+						71771587	HT085_RS11675	282		old_locus_tag=TUM19854C_05400
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538524	538805	+	WP_003689109.1	WP_003689109.1		hypothetical protein		71771587	HT085_RS11675	282	93	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538796	539176	+						66752832	HT085_RS02880	381		old_locus_tag=TUM19854C_05410
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	538796	539176	+	WP_017147222.1	WP_017147222.1		RusA family crossover junction endodeoxyribonuclease		66752832	HT085_RS02880	381	126	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	539443	539850	+						66752833	HT085_RS02885	408		old_locus_tag=TUM19854C_05420
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	539443	539850	+	WP_003691430.1	WP_003691430.1		hypothetical protein		66752833	HT085_RS02885	408	135	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	539941	541101	+						66752834	HT085_RS02890	1161		old_locus_tag=TUM19854C_05430
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	539941	541101	+	WP_003691428.1	WP_003691428.1		type I restriction endonuclease		66752834	HT085_RS02890	1161	386	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	541385	542254	+						66752835	HT085_RS02895	870		old_locus_tag=TUM19854C_05440
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	541385	542254	+	WP_106158880.1	WP_106158880.1		Bro-N domain-containing protein		66752835	HT085_RS02895	870	289	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	542547	542996	+						66752836	HT085_RS02900	450		old_locus_tag=TUM19854C_05450
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	542547	542996	+	WP_003695485.1	WP_003695485.1		hypothetical protein		66752836	HT085_RS02900	450	149	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	543142	544479	+					terL	66752837	HT085_RS02905	1338		old_locus_tag=TUM19854C_05460
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	543142	544479	+	WP_225577684.1	WP_225577684.1		phage terminase large subunit	terL	66752837	HT085_RS02905	1338	445	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	544476	546623	+						66752838	HT085_RS02910	2148		old_locus_tag=TUM19854C_05470
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	544476	546623	+	WP_003691423.1	WP_003691423.1		phage portal protein		66752838	HT085_RS02910	2148	715	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	546691	547848	+						66752839	HT085_RS02915	1158		old_locus_tag=TUM19854C_05480
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	546691	547848	+	WP_010360058.1	WP_010360058.1		HK97 family phage prohead protease		66752839	HT085_RS02915	1158	385	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	547889	549388	+						66752840	HT085_RS02920	1500		old_locus_tag=TUM19854C_05490
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	547889	549388	+	WP_003689084.1	WP_003689084.1		hypothetical protein		66752840	HT085_RS02920	1500	499	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	549395	549757	+						66752841	HT085_RS02925	363		old_locus_tag=TUM19854C_05500
