# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	660246	661091	-						61281260	CCD84_RS03905	846		old_locus_tag=CCD84_03965
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	660246	661091	-	WP_002219337.1	WP_002219337.1		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ		61281260	CCD84_RS03905	846	281	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	661168	661770	-					plsY	61281261	CCD84_RS03910	603		old_locus_tag=CCD84_03970
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	661168	661770	-	WP_002229425.1	WP_002229425.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY	61281261	CCD84_RS03910	603	200	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	661826	662182	+					folB	61281262	CCD84_RS03915	357		old_locus_tag=CCD84_03975
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	661826	662182	+	WP_002213654.1	WP_002213654.1		dihydroneopterin aldolase	folB	61281262	CCD84_RS03915	357	118	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	662216	662752	+						61281263	CCD84_RS03920	537		old_locus_tag=CCD84_03980
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	662216	662752	+	WP_002229426.1	WP_002229426.1		NUDIX hydrolase		61281263	CCD84_RS03920	537	178	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	663408	663767	-						61281264	CCD84_RS03930	360		old_locus_tag=CCD84_03995
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	663408	663767	-	WP_002217274.1	WP_002217274.1		fluoride efflux transporter CrcB		61281264	CCD84_RS03930	360	119	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	663796	664476	-						61281265	CCD84_RS03935	681		old_locus_tag=CCD84_04000
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	663796	664476	-	WP_002217272.1	WP_002217272.1		energy-coupling factor ABC transporter permease		61281265	CCD84_RS03935	681	226	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	664641	667673	+						61281266	CCD84_RS03945	3033		old_locus_tag=CCD84_04010
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	664641	667673	+	WP_002259903.1	WP_002259903.1		DNA translocase FtsK		61281266	CCD84_RS03945	3033	1010	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	667898	669160	-						61281267	CCD84_RS03950	1263		old_locus_tag=CCD84_04020
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	667898	669160	-	WP_002229430.1	WP_002229430.1		glutamate-5-semialdehyde dehydrogenase		61281267	CCD84_RS03950	1263	420	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	669173	670282	-					proB	61281268	CCD84_RS03955	1110		old_locus_tag=CCD84_04025
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	669173	670282	-	WP_002229434.1	WP_002229434.1		glutamate 5-kinase	proB	61281268	CCD84_RS03955	1110	369	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	670528	672321	+						61281269	CCD84_RS03965	1794		old_locus_tag=CCD84_04035
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	670528	672321	+	WP_002229428.1	WP_002229428.1		2-isopropylmalate synthase		61281269	CCD84_RS03965	1794	597	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	672416	673078	+						61281270	CCD84_RS03970	663		old_locus_tag=CCD84_04040
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	672416	673078	+	WP_002222528.1	WP_002222528.1		YecA family protein		61281270	CCD84_RS03970	663	220	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	673161	674012	-					lgt	61281271	CCD84_RS03975	852		old_locus_tag=CCD84_04045
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	673161	674012	-	WP_002229436.1	WP_002229436.1		prolipoprotein diacylglyceryl transferase	lgt	61281271	CCD84_RS03975	852	283	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	674083	675213	-						61281272	CCD84_RS03980	1131		old_locus_tag=CCD84_04050
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	674083	675213	-	WP_002239067.1	WP_002239067.1		M14-type cytosolic carboxypeptidase		61281272	CCD84_RS03980	1131	376	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	675383	676279	+					argB	61281273	CCD84_RS03985	897		old_locus_tag=CCD84_04055
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	675383	676279	+	WP_002221039.1	WP_002221039.1		acetylglutamate kinase	argB	61281273	CCD84_RS03985	897	298	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	678179	678847	-						61281276	CCD84_RS04030	669		old_locus_tag=CCD84_04085
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	678179	678847	-	WP_002229442.1	WP_002229442.1		HAD-IB family hydrolase		61281276	CCD84_RS04030	669	222	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	678844	679512	-					hda	61281277	CCD84_RS04035	669		old_locus_tag=CCD84_04090
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	678844	679512	-	WP_002259910.1	WP_002259910.1		DnaA regulatory inactivator Hda	hda	61281277	CCD84_RS04035	669	222	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	679616	680233	-						61281278	CCD84_RS04040	618		old_locus_tag=CCD84_04095
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	679616	680233	-	WP_002229444.1	WP_002229444.1		ATP-binding cassette domain-containing protein		61281278	CCD84_RS04040	618	205	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	680164	680379	-						67285657	CCD84_RS12520	216		old_locus_tag=CCD84_04100
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	680164	680379	-	WP_002221032.1	WP_002221032.1		helix-turn-helix transcriptional regulator		67285657	CCD84_RS12520	216	71	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	680588	681487	-						61281279	CCD84_RS04050	900		old_locus_tag=CCD84_04105
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	680588	681487	-	WP_002234858.1	WP_002234858.1		transcriptional regulator		61281279	CCD84_RS04050	900	299	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	681453	681782	+						61281280	CCD84_RS04055	330		old_locus_tag=CCD84_04110
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	681453	681782	+	WP_224783579.1	WP_224783579.1		helix-turn-helix transcriptional regulator		61281280	CCD84_RS04055	330	109	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	681784	683760	+						61281281	CCD84_RS04060	1977		old_locus_tag=CCD84_04115
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	681784	683760	+	WP_002229445.1	WP_002229445.1		Mu transposase C-terminal domain-containing protein		61281281	CCD84_RS04060	1977	658	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	683796	684710	+						61281282	CCD84_RS04065	915		old_locus_tag=CCD84_04120
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	683796	684710	+	WP_002217249.1	WP_002217249.1		ATPase		61281282	CCD84_RS04065	915	304	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	684800	685066	+						61281283	CCD84_RS04070	267		old_locus_tag=CCD84_04125
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	684800	685066	+	WP_002217248.1	WP_002217248.1		hypothetical protein		61281283	CCD84_RS04070	267	88	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685175	685348	+						61282721	CCD84_RS12345	174		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685175	685348	+	WP_002217245.1	WP_002217245.1		hypothetical protein		61282721	CCD84_RS12345	174	57	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685341	685508	+						61282722	CCD84_RS12350	168		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685341	685508	+	WP_002213626.1	WP_002213626.1		hypothetical protein		61282722	CCD84_RS12350	168	55	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685618	686136	+						61281284	CCD84_RS04075	519		old_locus_tag=CCD84_04130
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	685618	686136	+	WP_002213625.1	WP_002213625.1		host-nuclease inhibitor Gam family protein		61281284	CCD84_RS04075	519	172	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	686297	686512	-						61281285	CCD84_RS04080	216		old_locus_tag=CCD84_04135
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	686297	686512	-	WP_002229440.1	WP_002229440.1		hypothetical protein		61281285	CCD84_RS04080	216	71	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	686516	687106	-						61281286	CCD84_RS04085	591		old_locus_tag=CCD84_04140
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	686516	687106	-	WP_042507211.1	WP_042507211.1		antA/AntB antirepressor family protein		61281286	CCD84_RS04085	591	196	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	687256	687456	-						61281287	CCD84_RS04090	201		old_locus_tag=CCD84_04145
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	687256	687456	-	WP_002213622.1	WP_002213622.1		hypothetical protein		61281287	CCD84_RS04090	201	66	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	687657	687842	-						61281288	CCD84_RS04095	186		old_locus_tag=CCD84_04150
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	687657	687842	-	WP_002213621.1	WP_002213621.1		hypothetical protein		61281288	CCD84_RS04095	186	61	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688115	688282	-						61281289	CCD84_RS04100	168		old_locus_tag=CCD84_04155
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688115	688282	-	WP_002213620.1	WP_002213620.1		hypothetical protein		61281289	CCD84_RS04100	168	55	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688805	688996	+						61281290	CCD84_RS04115	192		old_locus_tag=CCD84_04170
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688805	688996	+	WP_002213617.1	WP_002213617.1		hypothetical protein		61281290	CCD84_RS04115	192	63	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688993	689409	+						61281291	CCD84_RS04120	417		old_locus_tag=CCD84_04175
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	688993	689409	+	WP_002213616.1	WP_002213616.1		hypothetical protein		61281291	CCD84_RS04120	417	138	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	689636	690019	+						61281292	CCD84_RS04125	384		old_locus_tag=CCD84_04180
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	689636	690019	+	WP_002219375.1	WP_002219375.1		DUF1018 domain-containing protein		61281292	CCD84_RS04125	384	127	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	690000	690428	+						61281293	CCD84_RS04130	429		old_locus_tag=CCD84_04185
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	690000	690428	+	WP_002233778.1	WP_002233778.1		hypothetical protein		61281293	CCD84_RS04130	429	142	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	690736	691278	+						61281294	CCD84_RS04135	543		old_locus_tag=CCD84_04190
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	690736	691278	+	WP_002222596.1	WP_002222596.1		N-acetylmuramoyl-L-alanine amidase		61281294	CCD84_RS04135	543	180	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691275	691481	+						61281295	CCD84_RS04140	207		old_locus_tag=CCD84_04195
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691275	691481	+	WP_002219372.1	WP_002219372.1		hypothetical protein		61281295	CCD84_RS04140	207	68	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691484	691648	+						61281296	CCD84_RS04145	165		old_locus_tag=CCD84_04200
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691484	691648	+	WP_002215782.1	WP_002215782.1		hypothetical protein		61281296	CCD84_RS04145	165	54	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691651	691887	+						61281297	CCD84_RS04150	237		old_locus_tag=CCD84_04205
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691651	691887	+	WP_002222595.1	WP_002222595.1		hypothetical protein		61281297	CCD84_RS04150	237	78	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691859	692278	+						61281298	CCD84_RS04155	420		old_locus_tag=CCD84_04210
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	691859	692278	+	WP_002222594.1	WP_002222594.1		hypothetical protein		61281298	CCD84_RS04155	420	139	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692298	692480	+						71771334	CCD84_RS12650	183		old_locus_tag=CCD84_04215
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692298	692480	+	WP_002221081.1	WP_002221081.1		hypothetical protein		71771334	CCD84_RS12650	183	60	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692525	692695	-						61281299	CCD84_RS04165	171		old_locus_tag=CCD84_04220
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692525	692695	-	WP_002215844.1	WP_002215844.1		YegP family protein		61281299	CCD84_RS04165	171	56	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692708	692926	+						61281300	CCD84_RS04170	219		old_locus_tag=CCD84_04225
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692708	692926	+	WP_002215845.1	WP_002215845.1		hypothetical protein		61281300	CCD84_RS04170	219	72	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692923	693261	+						61281301	CCD84_RS04175	339		old_locus_tag=CCD84_04230
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	692923	693261	+	WP_002222592.1	WP_002222592.1		hypothetical protein		61281301	CCD84_RS04175	339	112	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693273	693539	+						61281302	CCD84_RS04180	267		old_locus_tag=CCD84_04235
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693273	693539	+	WP_002222591.1	WP_002222591.1		hypothetical protein		61281302	CCD84_RS04180	267	88	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693536	693733	+						61281303	CCD84_RS04185	198		old_locus_tag=CCD84_04240
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693536	693733	+	WP_002219313.1	WP_002219313.1		hypothetical protein		61281303	CCD84_RS04185	198	65	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693736	694242	+						61281304	CCD84_RS04190	507		old_locus_tag=CCD84_04245
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	693736	694242	+	WP_002223797.1	WP_002223797.1		DUF1804 family protein		61281304	CCD84_RS04190	507	168	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	694239	694751	-						61281305	CCD84_RS04195	513		old_locus_tag=CCD84_04250
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	694239	694751	-	WP_002229455.1	WP_002229455.1		hypothetical protein		61281305	CCD84_RS04195	513	170	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	694763	696385	+					terL	61281306	CCD84_RS04200	1623		old_locus_tag=CCD84_04255
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	694763	696385	+	WP_002229453.1	WP_002229453.1		phage terminase large subunit	terL	61281306	CCD84_RS04200	1623	540	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	696385	697953	+						61281307	CCD84_RS04205	1569		old_locus_tag=CCD84_04260
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	696385	697953	+	WP_002219310.1	WP_002219310.1		DUF935 domain-containing protein		61281307	CCD84_RS04205	1569	522	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	697940	699265	+						61281308	CCD84_RS04210	1326		old_locus_tag=CCD84_04265
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	697940	699265	+	WP_002219309.1	WP_002219309.1		phage head morphogenesis protein		61281308	CCD84_RS04210	1326	441	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	699393	699809	+						61281309	CCD84_RS04215	417		old_locus_tag=CCD84_04270
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	699393	699809	+	WP_002213608.1	WP_002213608.1		phage virion morphogenesis protein		61281309	CCD84_RS04215	417	138	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	700040	701101	+						61281310	CCD84_RS04220	1062		old_locus_tag=CCD84_04275
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	700040	701101	+	WP_002229447.1	WP_002229447.1		hypothetical protein		61281310	CCD84_RS04220	1062	353	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	701101	702009	+						61281311	CCD84_RS04225	909		old_locus_tag=CCD84_04280
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	701101	702009	+	WP_002213606.1	WP_002213606.1		Mu-like prophage major head subunit gpT family protein		61281311	CCD84_RS04225	909	302	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702074	702472	+						61281312	CCD84_RS04230	399		old_locus_tag=CCD84_04285
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702074	702472	+	WP_002213605.1	WP_002213605.1		hypothetical protein		61281312	CCD84_RS04230	399	132	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702472	702894	+						61281313	CCD84_RS04235	423		old_locus_tag=CCD84_04290
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702472	702894	+	WP_002225240.1	WP_002225240.1		DUF1320 family protein		61281313	CCD84_RS04235	423	140	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702884	703534	+						61281314	CCD84_RS04240	651		old_locus_tag=CCD84_04295
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	702884	703534	+	WP_002229450.1	WP_002229450.1		DUF1834 family protein		61281314	CCD84_RS04240	651	216	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	703531	703728	+						61281315	CCD84_RS04245	198		old_locus_tag=CCD84_04300
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	703531	703728	+	WP_002225238.1	WP_002225238.1		DUF2635 domain-containing protein		61281315	CCD84_RS04245	198	65	
