# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	368502	369404	+	WP_007341737.1	WP_007341737.1		hypothetical protein			H3L91_RS01830	903	300	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	369584	370795	+							H3L91_RS01835	1212		old_locus_tag=H3L91_01835
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	369584	370795	+	WP_040659310.1	WP_040659310.1		NAD(P)/FAD-dependent oxidoreductase			H3L91_RS01835	1212	403	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	370933	371997	+					fba		H3L91_RS01840	1065		old_locus_tag=H3L91_01840
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	370933	371997	+	WP_007341739.1	WP_007341739.1		fructose-bisphosphate aldolase class II	fba		H3L91_RS01840	1065	354	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	372283	372927	+					rplC		H3L91_RS01845	645		old_locus_tag=H3L91_01845
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	372283	372927	+	WP_007341741.1	WP_007341741.1		50S ribosomal protein L3	rplC		H3L91_RS01845	645	214	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	372927	373547	+					rplD		H3L91_RS01850	621		old_locus_tag=H3L91_01850
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	372927	373547	+	WP_007341742.1	WP_007341742.1		50S ribosomal protein L4	rplD		H3L91_RS01850	621	206	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	373544	373858	+					rplW		H3L91_RS01855	315		old_locus_tag=H3L91_01855
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	373544	373858	+	WP_007341743.1	WP_007341743.1		50S ribosomal protein L23	rplW		H3L91_RS01855	315	104	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	373864	374697	+					rplB		H3L91_RS01860	834		old_locus_tag=H3L91_01860
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	373864	374697	+	WP_007341744.1	WP_007341744.1		50S ribosomal protein L2	rplB		H3L91_RS01860	834	277	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	374703	374981	+					rpsS		H3L91_RS01865	279		old_locus_tag=H3L91_01865
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	374703	374981	+	WP_007341745.1	WP_007341745.1		30S ribosomal protein S19	rpsS		H3L91_RS01865	279	92	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	374990	375319	+					rplV		H3L91_RS01870	330		old_locus_tag=H3L91_01870
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	374990	375319	+	WP_007341746.1	WP_007341746.1		50S ribosomal protein L22	rplV		H3L91_RS01870	330	109	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	375329	376024	+					rpsC		H3L91_RS01875	696		old_locus_tag=H3L91_01875
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	375329	376024	+	WP_007341747.1	WP_007341747.1		30S ribosomal protein S3	rpsC		H3L91_RS01875	696	231	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376008	376424	+					rplP		H3L91_RS01880	417		old_locus_tag=H3L91_01880
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376008	376424	+	WP_040658599.1	WP_040658599.1		50S ribosomal protein L16	rplP		H3L91_RS01880	417	138	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376427	376618	+					rpmC		H3L91_RS01885	192		old_locus_tag=H3L91_01885
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376427	376618	+	WP_049260553.1	WP_049260553.1		50S ribosomal protein L29	rpmC		H3L91_RS01885	192	63	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376618	376881	+					rpsQ		H3L91_RS01890	264		old_locus_tag=H3L91_01890
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	376618	376881	+	WP_040658602.1	WP_040658602.1		30S ribosomal protein S17	rpsQ		H3L91_RS01890	264	87	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377104	377472	+					rplN		H3L91_RS01895	369		old_locus_tag=H3L91_01895
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377104	377472	+	WP_007341751.1	WP_007341751.1		50S ribosomal protein L14	rplN		H3L91_RS01895	369	122	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377483	377806	+					rplX		H3L91_RS01900	324		old_locus_tag=H3L91_01900
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377483	377806	+	WP_007341752.1	WP_007341752.1		50S ribosomal protein L24	rplX		H3L91_RS01900	324	107	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377823	378362	+					rplE		H3L91_RS01905	540		old_locus_tag=H3L91_01905
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	377823	378362	+	WP_007341753.1	WP_007341753.1		50S ribosomal protein L5	rplE		H3L91_RS01905	540	179	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	378365	378670	+					rpsN		H3L91_RS01910	306		old_locus_tag=H3L91_01910
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	378365	378670	+	WP_007341754.1	WP_007341754.1		30S ribosomal protein S14	rpsN		H3L91_RS01910	306	101	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	378685	379077	+					rpsH		H3L91_RS01915	393		old_locus_tag=H3L91_01915
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	378685	379077	+	WP_040658604.1	WP_040658604.1		30S ribosomal protein S8	rpsH		H3L91_RS01915	393	130	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	379090	379623	+					rplF		H3L91_RS01920	534		old_locus_tag=H3L91_01920
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	379090	379623	+	WP_040658606.1	WP_040658606.1		50S ribosomal protein L6	rplF		H3L91_RS01920	534	177	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	379639	379992	+					rplR		H3L91_RS01925	354		old_locus_tag=H3L91_01925
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	379639	379992	+	WP_040658608.1	WP_040658608.1		50S ribosomal protein L18	rplR		H3L91_RS01925	354	117	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380019	380537	+					rpsE		H3L91_RS01930	519		old_locus_tag=H3L91_01930
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380019	380537	+	WP_040658610.1	WP_040658610.1		30S ribosomal protein S5	rpsE		H3L91_RS01930	519	172	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380530	380715	+					rpmD		H3L91_RS01935	186		old_locus_tag=H3L91_01935
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380530	380715	+	WP_081458560.1	WP_081458560.1		50S ribosomal protein L30	rpmD		H3L91_RS01935	186	61	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380719	381153	+					rplO		H3L91_RS01940	435		old_locus_tag=H3L91_01940
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	380719	381153	+	WP_049255223.1	WP_049255223.1		50S ribosomal protein L15	rplO		H3L91_RS01940	435	144	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	381165	382457	+					secY		H3L91_RS01945	1293		old_locus_tag=H3L91_01945
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	381165	382457	+	WP_007341759.1	WP_007341759.1		preprotein translocase subunit SecY	secY		H3L91_RS01945	1293	430	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382469	382687	+					infA		H3L91_RS01950	219		old_locus_tag=H3L91_01950
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382469	382687	+	WP_007341760.1	WP_007341760.1		translation initiation factor IF-1	infA		H3L91_RS01950	219	72	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382714	382827	+					rpmJ		H3L91_RS01955	114		old_locus_tag=H3L91_01955
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382714	382827	+	WP_003697674.1	WP_003697674.1		50S ribosomal protein L36	rpmJ		H3L91_RS01955	114	37	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382870	383232	+					rpsM		H3L91_RS01960	363		old_locus_tag=H3L91_01960
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	382870	383232	+	WP_007341761.1	WP_007341761.1		30S ribosomal protein S13	rpsM		H3L91_RS01960	363	120	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	383251	383646	+					rpsK		H3L91_RS01965	396		old_locus_tag=H3L91_01965
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	383251	383646	+	WP_007341762.1	WP_007341762.1		30S ribosomal protein S11	rpsK		H3L91_RS01965	396	131	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	383663	384283	+					rpsD		H3L91_RS01970	621		old_locus_tag=H3L91_01970
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	383663	384283	+	WP_040658612.1	WP_040658612.1		30S ribosomal protein S4	rpsD		H3L91_RS01970	621	206	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	384309	385292	+					rpoA		H3L91_RS01975	984		old_locus_tag=H3L91_01975
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	384309	385292	+	WP_040659311.1	WP_040659311.1		DNA-directed RNA polymerase subunit alpha	rpoA		H3L91_RS01975	984	327	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	385320	385697	+					rplQ		H3L91_RS01980	378		old_locus_tag=H3L91_01980
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	385320	385697	+	WP_081458561.1	WP_081458561.1		50S ribosomal protein L17	rplQ		H3L91_RS01980	378	125	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	385816	386193	+							H3L91_RS01985	378		old_locus_tag=H3L91_01985
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	385816	386193	+	WP_007341766.1	WP_007341766.1		hypothetical protein			H3L91_RS01985	378	125	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	386688	388019	+					miaB		H3L91_RS01990	1332		old_locus_tag=H3L91_01990
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	386688	388019	+	WP_007341769.1	WP_007341769.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		H3L91_RS01990	1332	443	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	388714	389094	+							H3L91_RS01995	381		old_locus_tag=H3L91_01995
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	388714	389094	+	WP_154647177.1	WP_154647177.1		hypothetical protein			H3L91_RS01995	381	126	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	389185	389847	-							H3L91_RS02000	663		old_locus_tag=H3L91_02000
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	389185	389847	-	WP_007341772.1	WP_007341772.1		hypothetical protein			H3L91_RS02000	663	220	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	390429	391508	-					nagZ		H3L91_RS02005	1080		old_locus_tag=H3L91_02005
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	390429	391508	-	WP_007341775.1	WP_007341775.1		beta-N-acetylhexosaminidase	nagZ		H3L91_RS02005	1080	359	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	391593	393083	-							H3L91_RS02010	1491		old_locus_tag=H3L91_02010
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	391593	393083	-	WP_040659316.1	WP_040659316.1		DegQ family serine endoprotease			H3L91_RS02010	1491	496	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	393162	393680	-							H3L91_RS02015	519		old_locus_tag=H3L91_02015
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	393162	393680	-	WP_007341777.1	WP_007341777.1		hypothetical protein			H3L91_RS02015	519	172	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	393691	394299	-							H3L91_RS02020	609		old_locus_tag=H3L91_02020
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	393691	394299	-	WP_007341778.1	WP_007341778.1		BON domain-containing protein			H3L91_RS02020	609	202	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	394500	395246	+					fabG		H3L91_RS02025	747		old_locus_tag=H3L91_02025
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	394500	395246	+	WP_040658619.1	WP_040658619.1		3-oxoacyl-ACP reductase FabG	fabG		H3L91_RS02025	747	248	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	395454	395792	-							H3L91_RS02030	339		old_locus_tag=H3L91_02030
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	395454	395792	-	WP_007341781.1	WP_007341781.1		hypothetical protein			H3L91_RS02030	339	112	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	395986	397689	+					recJ		H3L91_RS02035	1704		old_locus_tag=H3L91_02035
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	395986	397689	+	WP_007341782.1	WP_007341782.1		single-stranded-DNA-specific exonuclease RecJ	recJ		H3L91_RS02035	1704	567	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	397728	398165	+							H3L91_RS02040	438		old_locus_tag=H3L91_02040
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	397728	398165	+	WP_007341783.1	WP_007341783.1		GNAT family N-acetyltransferase			H3L91_RS02040	438	145	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	398227	398658	+							H3L91_RS02045	432		old_locus_tag=H3L91_02045
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	398227	398658	+	WP_007341784.1	WP_007341784.1		hypothetical protein			H3L91_RS02045	432	143	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	398774	399565	+							H3L91_RS02050	792		old_locus_tag=H3L91_02050
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	398774	399565	+	WP_040658621.1	WP_040658621.1		dioxygenase			H3L91_RS02050	792	263	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	399813	400373	+							H3L91_RS02055	561		old_locus_tag=H3L91_02055
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	399813	400373	+	WP_007341787.1	WP_007341787.1		hypothetical protein			H3L91_RS02055	561	186	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	400572	402962	+					gyrB		H3L91_RS02060	2391		old_locus_tag=H3L91_02060
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	400572	402962	+	WP_007341788.1	WP_007341788.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		H3L91_RS02060	2391	796	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	402984	403400	+							H3L91_RS02065	417		old_locus_tag=H3L91_02065
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	402984	403400	+	WP_007341789.1	WP_007341789.1		DUF2750 domain-containing protein			H3L91_RS02065	417	138	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	403493	405781	+							H3L91_RS02070	2289		old_locus_tag=H3L91_02070
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	403493	405781	+	WP_040658623.1	WP_040658623.1		RNA-binding transcriptional accessory protein			H3L91_RS02070	2289	762	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	405834	406850	+							H3L91_RS02075	1017		old_locus_tag=H3L91_02075
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	405834	406850	+	WP_007341791.1	WP_007341791.1		virulence RhuM family protein			H3L91_RS02075	1017	338	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	406915	407334	+							H3L91_RS02080	420		old_locus_tag=H3L91_02080
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	406915	407334	+	WP_007341792.1	WP_007341792.1		S24 family peptidase			H3L91_RS02080	420	139	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	407417	408421	-							H3L91_RS02085	1005		old_locus_tag=H3L91_02085
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	407417	408421	-	WP_007341793.1	WP_007341793.1		quinone-dependent dihydroorotate dehydrogenase			H3L91_RS02085	1005	334	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	408510	409049	-							H3L91_RS02090	540		old_locus_tag=H3L91_02090
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	408510	409049	-	WP_007341794.1	WP_007341794.1		DUF924 domain-containing protein			H3L91_RS02090	540	179	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	409075	409398	-							H3L91_RS02095	324		old_locus_tag=H3L91_02095
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	409075	409398	-	WP_007341795.1	WP_007341795.1		FKBP-type peptidyl-prolyl cis-trans isomerase			H3L91_RS02095	324	107	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	409598	411799	-							H3L91_RS02100	2202		old_locus_tag=H3L91_02100
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	409598	411799	-	WP_040658625.1	WP_040658625.1		UvrD-helicase domain-containing protein			H3L91_RS02100	2202	733	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	412101	413144	-							H3L91_RS02105	1044		old_locus_tag=H3L91_02105
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	412101	413144	-	WP_040658627.1	WP_040658627.1		3-deoxy-7-phosphoheptulonate synthase			H3L91_RS02105	1044	347	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	413388	414884	-							H3L91_RS02110	1497		old_locus_tag=H3L91_02110
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	413388	414884	-	WP_040659318.1	WP_040659318.1		oligopeptide:H+ symporter			H3L91_RS02110	1497	498	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	415191	416006	-					prmC		H3L91_RS02115	816		old_locus_tag=H3L91_02115
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	415191	416006	-	WP_007341800.1	WP_007341800.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		H3L91_RS02115	816	271	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	416192	418084	-					dxs		H3L91_RS02120	1893		old_locus_tag=H3L91_02120
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	416192	418084	-	WP_007341801.1	WP_007341801.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		H3L91_RS02120	1893	630	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	418337	418987	+							H3L91_RS02125	651		old_locus_tag=H3L91_02125
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	418337	418987	+	WP_007341803.1	WP_007341803.1		glutathione S-transferase			H3L91_RS02125	651	216	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	419019	419432	+					yciA		H3L91_RS02130	414		old_locus_tag=H3L91_02130
