# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	730890	731045	+	WP_085363405.1	WP_085363405.1		DUF1328 domain-containing protein			CKV66_RS03375	156	51	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	731234	732400	-							CKV66_RS03380	1167		old_locus_tag=SAMEA4504057_00664
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	731234	732400	-	WP_085363406.1	WP_085363406.1		polyamine ABC transporter substrate-binding protein			CKV66_RS03380	1167	388	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	732694	733212	+							CKV66_RS03385	519		old_locus_tag=SAMEA4504057_00665
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	732694	733212	+	WP_054600166.1	WP_054600166.1		RNA pyrophosphohydrolase			CKV66_RS03385	519	172	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	733303	734007	+							CKV66_RS03390	705		old_locus_tag=SAMEA4504057_00666
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	733303	734007	+	WP_085363407.1	WP_085363407.1		YafY family transcriptional regulator			CKV66_RS03390	705	234	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	734090	734689	+							CKV66_RS03395	600		old_locus_tag=SAMEA4504057_00667
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	734090	734689	+	WP_085363408.1	WP_085363408.1		glutathione S-transferase family protein			CKV66_RS03395	600	199	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	735006	737333	-							CKV66_RS03400	2328		old_locus_tag=SAMEA4504057_00669
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	735006	737333	-	WP_158087792.1	WP_158087792.1		C25 family cysteine peptidase			CKV66_RS03400	2328	775	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	738081	740063	+							CKV66_RS03405	1983		old_locus_tag=SAMEA4504057_00670
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	738081	740063	+	WP_085363410.1	WP_085363410.1		type IIA DNA topoisomerase subunit B			CKV66_RS03405	1983	660	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	740435	740722	+					groES		CKV66_RS03410	288		old_locus_tag=SAMEA4504057_00671
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	740435	740722	+	WP_085363411.1	WP_085363411.1		co-chaperone GroES	groES		CKV66_RS03410	288	95	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	740803	742446	+					groL		CKV66_RS03415	1644		old_locus_tag=SAMEA4504057_00672
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	740803	742446	+	WP_085363412.1	WP_085363412.1		chaperonin GroEL	groL		CKV66_RS03415	1644	547	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	742808	743071	+							CKV66_RS03420	264		old_locus_tag=SAMEA4504057_00673
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	742808	743071	+	WP_085363413.1	WP_085363413.1		PAAR domain-containing protein			CKV66_RS03420	264	87	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	743071	744246	+							CKV66_RS03425	1176		old_locus_tag=SAMEA4504057_00674
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	743071	744246	+	WP_085363414.1	WP_085363414.1		hypothetical protein			CKV66_RS03425	1176	391	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	744537	747794	+							CKV66_RS03430	3258		old_locus_tag=SAMEA4504057_00675
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	744537	747794	+	WP_085363415.1	WP_085363415.1		hypothetical protein			CKV66_RS03430	3258	1085	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	747791	749431	+					tssA		CKV66_RS03435	1641		old_locus_tag=SAMEA4504057_00676
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	747791	749431	+	WP_085363416.1	WP_085363416.1		type VI secretion system protein TssA	tssA		CKV66_RS03435	1641	546	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	749442	751214	+					tssF		CKV66_RS03440	1773		old_locus_tag=SAMEA4504057_00677
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	749442	751214	+	WP_085363445.1	WP_085363445.1		type VI secretion system baseplate subunit TssF	tssF		CKV66_RS03440	1773	590	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	751178	752281	+					tssG		CKV66_RS03445	1104		old_locus_tag=SAMEA4504057_00678
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	751178	752281	+	WP_085363417.1	WP_085363417.1		type VI secretion system baseplate subunit TssG	tssG		CKV66_RS03445	1104	367	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	752640	753182	+					tssJ		CKV66_RS03450	543		old_locus_tag=SAMEA4504057_00679
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	752640	753182	+	WP_231990514.1	WP_231990514.1		type VI secretion system lipoprotein TssJ	tssJ		CKV66_RS03450	543	180	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	753183	753596	+					tssE		CKV66_RS03455	414		old_locus_tag=SAMEA4504057_00680
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	753183	753596	+	WP_085363418.1	WP_085363418.1		type VI secretion system baseplate subunit TssE	tssE		CKV66_RS03455	414	137	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	753710	755233	-							CKV66_RS03460	1524		old_locus_tag=SAMEA4504057_00681
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	753710	755233	-	WP_085363419.1	WP_085363419.1		DHA2 family efflux MFS transporter permease subunit			CKV66_RS03460	1524	507	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	755411	756586	-							CKV66_RS03465	1176		old_locus_tag=SAMEA4504057_00682
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	755411	756586	-	WP_085363447.1	WP_085363447.1		efflux RND transporter periplasmic adaptor subunit			CKV66_RS03465	1176	391	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	756909	757580	-					bioD		CKV66_RS03470	672		old_locus_tag=SAMEA4504057_00683
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	756909	757580	-	WP_085363420.1	WP_085363420.1		dethiobiotin synthase	bioD		CKV66_RS03470	672	223	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	757711	759087	-							CKV66_RS03475	1377		old_locus_tag=SAMEA4504057_00684
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	757711	759087	-	WP_085363421.1	WP_085363421.1		sodium:alanine symporter family protein			CKV66_RS03475	1377	458	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	759397	759765	-					apaG		CKV66_RS03480	369		old_locus_tag=SAMEA4504057_00685
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	759397	759765	-	WP_085363422.1	WP_085363422.1		Co2+/Mg2+ efflux protein ApaG	apaG		CKV66_RS03480	369	122	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	759795	760172	-							CKV66_RS03485	378		old_locus_tag=SAMEA4504057_00686
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	759795	760172	-	WP_231990536.1	WP_231990536.1		phosphatidylglycerophosphatase A			CKV66_RS03485	378	125	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	760147	760299	+							CKV66_RS12490	153		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	760147	760299	+	WP_231990553.1	WP_231990553.1		hypothetical protein			CKV66_RS12490	153	50	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	760276	761235	-					thiL		CKV66_RS03490	960		old_locus_tag=SAMEA4504057_00687
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	760276	761235	-	WP_085363424.1	WP_085363424.1		thiamine-phosphate kinase	thiL		CKV66_RS03490	960	319	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	761481	762221	-							CKV66_RS03495	741		old_locus_tag=SAMEA4504057_00688
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	761481	762221	-	WP_085363425.1	WP_085363425.1		OmpA family protein			CKV66_RS03495	741	246	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	762668	763618	+							CKV66_RS03505	951		old_locus_tag=SAMEA4504057_00689
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	762668	763618	+	WP_085363426.1	WP_085363426.1		CysB family HTH-type transcriptional regulator			CKV66_RS03505	951	316	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	763771	764163	-					rpsI		CKV66_RS03510	393		old_locus_tag=SAMEA4504057_00690
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	763771	764163	-	WP_085363427.1	WP_085363427.1		30S ribosomal protein S9	rpsI		CKV66_RS03510	393	130	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	764173	764601	-					rplM		CKV66_RS03515	429		old_locus_tag=SAMEA4504057_00691
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	764173	764601	-	WP_085363428.1	WP_085363428.1		50S ribosomal protein L13	rplM		CKV66_RS03515	429	142	
gene	ncRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	764851	765028	-					ssrS		CKV66_RS03520	178		
ncRNA	other	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	764851	765028	-				6S RNA	ssrS		CKV66_RS03520	178		
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765043	765339	-					zapA		CKV66_RS03525	297		old_locus_tag=SAMEA4504057_00693
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765043	765339	-	WP_054600138.1	WP_054600138.1		cell division protein ZapA	zapA		CKV66_RS03525	297	98	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765356	765739	-							CKV66_RS03530	384		old_locus_tag=SAMEA4504057_00694
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765356	765739	-	WP_085363429.1	WP_085363429.1		hypothetical protein			CKV66_RS03530	384	127	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765861	766850	-							CKV66_RS03535	990		old_locus_tag=SAMEA4504057_00695
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	765861	766850	-	WP_085363430.1	WP_085363430.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			CKV66_RS03535	990	329	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	767144	768304	+							CKV66_RS03540	1161		old_locus_tag=SAMEA4504057_00696
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	767144	768304	+	WP_085363431.1	WP_085363431.1		cytochrome-c peroxidase			CKV66_RS03540	1161	386	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	768407	769576	-					metK		CKV66_RS03545	1170		old_locus_tag=SAMEA4504057_00697
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	768407	769576	-	WP_085363432.1	WP_085363432.1		methionine adenosyltransferase	metK		CKV66_RS03545	1170	389	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	769802	770683	+							CKV66_RS03550	882		old_locus_tag=SAMEA4504057_00698
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	769802	770683	+	WP_231990515.1	WP_231990515.1		lysophospholipid acyltransferase family protein			CKV66_RS03550	882	293	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	770698	771798	+					rfaQ		CKV66_RS03555	1101		old_locus_tag=SAMEA4504057_00699
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	770698	771798	+	WP_085363434.1	WP_085363434.1		putative lipopolysaccharide heptosyltransferase III	rfaQ		CKV66_RS03555	1101	366	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	771967	772809	+							CKV66_RS03560	843		old_locus_tag=SAMEA4504057_00700
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	771967	772809	+	WP_085363435.1	WP_085363435.1		GNAT family N-acetyltransferase			CKV66_RS03560	843	280	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	773181	774683	-							CKV66_RS03565	1503		old_locus_tag=SAMEA4504057_00702
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	773181	774683	-	WP_095197832.1	WP_095197832.1		hypothetical protein			CKV66_RS03565	1503	500	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	775178	776176	+					dusB		CKV66_RS03570	999		old_locus_tag=SAMEA4504057_00703
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	775178	776176	+	WP_085364519.1	WP_085364519.1		tRNA dihydrouridine synthase DusB	dusB		CKV66_RS03570	999	332	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	776231	776476	+							CKV66_RS03575	246		old_locus_tag=SAMEA4504057_00704
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	776231	776476	+	WP_085364520.1	WP_085364520.1		Fis family transcriptional regulator			CKV66_RS03575	246	81	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	776668	778245	+					purH		CKV66_RS03580	1578		old_locus_tag=SAMEA4504057_00705
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	776668	778245	+	WP_085364521.1	WP_085364521.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		CKV66_RS03580	1578	525	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	778530	778763	+					rpmB		CKV66_RS03585	234		old_locus_tag=SAMEA4504057_00706
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	778530	778763	+	WP_085364522.1	WP_085364522.1		50S ribosomal protein L28	rpmB		CKV66_RS03585	234	77	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	778795	778950	+					rpmG		CKV66_RS03590	156		old_locus_tag=SAMEA4504057_00707
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	778795	778950	+	WP_009117634.1	WP_009117634.1		50S ribosomal protein L33	rpmG		CKV66_RS03590	156	51	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	779349	779807	-					pyrI		CKV66_RS03595	459		old_locus_tag=SAMEA4504057_00708
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	779349	779807	-	WP_085364523.1	WP_085364523.1		aspartate carbamoyltransferase regulatory subunit	pyrI		CKV66_RS03595	459	152	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	779818	780738	-					pyrB		CKV66_RS03600	921		old_locus_tag=SAMEA4504057_00709
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	779818	780738	-	WP_085364524.1	WP_085364524.1		aspartate carbamoyltransferase	pyrB		CKV66_RS03600	921	306	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	780967	781185	+							CKV66_RS12495	219		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	780967	781185	+	WP_231990537.1	WP_231990537.1		lipoprotein signal peptidase			CKV66_RS12495	219	72	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	781205	782074	-					accD		CKV66_RS03610	870		old_locus_tag=SAMEA4504057_00710
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	781205	782074	-	WP_085364525.1	WP_085364525.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		CKV66_RS03610	870	289	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	782375	783157	-					trpA		CKV66_RS03615	783		old_locus_tag=SAMEA4504057_00711
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	782375	783157	-	WP_085364526.1	WP_085364526.1		tryptophan synthase subunit alpha	trpA		CKV66_RS03615	783	260	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	783479	783952	-							CKV66_RS03620	474		old_locus_tag=SAMEA4504057_00712
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	783479	783952	-	WP_085364527.1	WP_085364527.1		FxsA family protein			CKV66_RS03620	474	157	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	784266	784934	+							CKV66_RS03625	669		old_locus_tag=SAMEA4504057_00713
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	784266	784934	+	WP_085364531.1	WP_085364531.1		M23 family metallopeptidase			CKV66_RS03625	669	222	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	785691	786797	+					porB		CKV66_RS03630	1107		old_locus_tag=SAMEA4504057_00714
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	785691	786797	+	WP_085364528.1	WP_085364528.1		trimeric porin PorB	porB		CKV66_RS03630	1107	368	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	787064	787435	+					rpsL		CKV66_RS03635	372		old_locus_tag=SAMEA4504057_00715
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	787064	787435	+	WP_002218431.1	WP_002218431.1		30S ribosomal protein S12	rpsL		CKV66_RS03635	372	123	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	787548	788018	+					rpsG		CKV66_RS03640	471		old_locus_tag=SAMEA4504057_00716
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	787548	788018	+	WP_085364529.1	WP_085364529.1		30S ribosomal protein S7	rpsG		CKV66_RS03640	471	156	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	788043	790145	+					fusA		CKV66_RS03645	2103		old_locus_tag=SAMEA4504057_00717
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	788043	790145	+	WP_085364530.1	WP_085364530.1		elongation factor G	fusA		CKV66_RS03645	2103	700	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	790225	791409	+					tuf		CKV66_RS03650	1185		old_locus_tag=SAMEA4504057_00718
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	790225	791409	+	WP_085360686.1	WP_085360686.1		elongation factor Tu	tuf		CKV66_RS03650	1185	394	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	791429	791740	+					rpsJ		CKV66_RS03655	312		old_locus_tag=SAMEA4504057_00719
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	791429	791740	+	WP_002642322.1	WP_002642322.1		30S ribosomal protein S10	rpsJ		CKV66_RS03655	312	103	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	792102	794315	+							CKV66_RS03660	2214		old_locus_tag=SAMEA4504057_00720
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	792102	794315	+	WP_085364113.1	WP_085364113.1		ATP-binding protein			CKV66_RS03660	2214	737	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	794348	794722	+							CKV66_RS03665	375		old_locus_tag=SAMEA4504057_00721
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	794348	794722	+	WP_085364112.1	WP_085364112.1		response regulator			CKV66_RS03665	375	124	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	794719	795174	+							CKV66_RS03670	456		old_locus_tag=SAMEA4504057_00722
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	794719	795174	+	WP_085364111.1	WP_085364111.1		chemotaxis protein CheX			CKV66_RS03670	456	151	
